SCIENTIFIC NAME	PHISICAL SPECIMEN ID	ORGANIZATION	SPECIMEN TYPE	MODIFIED	LICENSE	LOCATION QUALITATIVE [QUANTITATIVE]	GEOLOGICAL AGE	COLLECTING NUMBER	COLLECTING AGENT	DATE COLLECTED	TYPE STATUS (Optional)	MEDIA
Vertigo antivertigo (Draparnaud, 1801)	8801FE0F-9988-477E-90D8-3E03A17AFB4C	TLMF Tiroler Landesmuseen	Preserved Specimen	13.10.2023	http://creativecommons.org/licenses/by/4.0/legalcode	EUROPE Tirol Innsbruck, Nordkette, Hafelekar E, Goetheweg [Lat: 47.31339884 x Long: 11.39552593]		1406503	Nisters H.	01.01.1963	PRESERVED_SPECIMEN	
Vertigo pusilla O.F. Müller, 1774	B2082F73-34A6-41EC-B71C-13826194BC13	TLMF Tiroler Landesmuseen	Preserved Specimen	13.10.2023	http://creativecommons.org/licenses/by/4.0/legalcode	EUROPE Tirol Leiten, Ortsteil v. Achenkirch [Lat: 47.54651313 x Long: 11.71131045]		1406543	Nisters H.	01.01.1963	PRESERVED_SPECIMEN	
Truncatellina monodon (Held, 1837)	9BF72BBA-A6D7-49EE-B429-B0AA6582CD1D	TLMF Tiroler Landesmuseen	Preserved Specimen	13.10.2023	http://creativecommons.org/licenses/by/4.0/legalcode	EUROPE Tirol Lermoos, Auswurf von Lussbach [Lat: 47.4030695 x Long: 10.88485748]		1406567	undefined	01.01.1900	PRESERVED_SPECIMEN	
Columella edentula (Draparnaud, 1805)	1A0F05AE-3370-4CB0-8AFC-7283B24D6C1B	TLMF Tiroler Landesmuseen	Preserved Specimen	13.10.2023	http://creativecommons.org/licenses/by/4.0/legalcode	EUROPE Vorarlberg Frastanz, Illauen [Lat: 47.2275722 x Long: 9.60966557]		1406566	Nisters H.	01.01.1973	PRESERVED_SPECIMEN	
Ena montana (Draparnaud, 1801)	E36B1B27-8E72-4BB0-97AC-2D85C0BC9174	TLMF Tiroler Landesmuseen	Preserved Specimen	13.10.2023	http://creativecommons.org/licenses/by/4.0/legalcode	EUROPE Vorarlberg Hohenems, Ruine Alt-Ems [Lat: 47.36351851 x Long: 9.69589323]		1406538	Nisters H.	01.01.1973	PRESERVED_SPECIMEN	
Merdigera obscura (O.F. Müller, 1774)	1F511803-B5E6-406D-8F32-00A1D0D62CFE	TLMF Tiroler Landesmuseen	Preserved Specimen	13.10.2023	http://creativecommons.org/licenses/by/4.0/legalcode	EUROPE Vorarlberg Bludenz, Hintere Ebene, Untere Halden-Ruefe [Lat: 47.1590999 x Long: 9.8290622]		1406571	Nisters H.	01.01.1973	PRESERVED_SPECIMEN	
Merdigera obscura (O.F. Müller, 1774)	58EB6131-9420-453C-A2DF-17BF95B8062F	TLMF Tiroler Landesmuseen	Preserved Specimen	13.10.2023	http://creativecommons.org/licenses/by/4.0/legalcode	EUROPE Vorarlberg Koblach, Kummenberg, Klettergarten [Lat: 47.3363122 x Long: 9.6167207]		1406572	Nisters H.	01.01.1973	PRESERVED_SPECIMEN	
Balea perversa (Linnaeus, 1758)	9EBF3A14-0CE3-4B48-8FD8-FDFFD50C9010	TLMF Tiroler Landesmuseen	Preserved Specimen	13.10.2023	http://creativecommons.org/licenses/by/4.0/legalcode	EUROPE Tirol Panzendorf, Heinfels, Schloss Heinfels [Lat: 46.75110155 x Long: 12.43951142]		1406485	Kofler A.	01.01.1951	PRESERVED_SPECIMEN	
Laciniaria plicata plicata (Draparnaud, 1801)	C3A9510C-61CF-46BE-A1AE-B5585F8B1FAA	TLMF Tiroler Landesmuseen	Preserved Specimen	13.10.2023	http://creativecommons.org/licenses/by/4.0/legalcode	EUROPE Tirol Rattenberg, Schlossberg [Lat: 47.43770715 x Long: 11.89375967]		1406486	Kofler A.	01.01.1951	PRESERVED_SPECIMEN	
Laciniaria plicata plicata (Draparnaud, 1801)	6DCC2723-6E02-4186-ACF3-6ACD29F05FB7	TLMF Tiroler Landesmuseen	Preserved Specimen	13.10.2023	http://creativecommons.org/licenses/by/4.0/legalcode	EUROPE Tirol Schwaz, Schwimmschule [Lat: 47.33760487 x Long: 11.70555443]		1406493	Kofler A.	01.01.1951	PRESERVED_SPECIMEN	
Laciniaria plicata plicata (Draparnaud, 1801)	E89B8463-64C9-4782-8E4F-C3DA9316DC95	TLMF Tiroler Landesmuseen	Preserved Specimen	13.10.2023	http://creativecommons.org/licenses/by/4.0/legalcode	EUROPE Tirol Schwaz, Schwimmschule [Lat: 47.33760487 x Long: 11.70555443]		1406494	Kofler A.	01.01.1951	PRESERVED_SPECIMEN	
Laciniaria plicata plicata (Draparnaud, 1801)	F3901A79-6804-4424-9E77-04EF991B1FF4	TLMF Tiroler Landesmuseen	Preserved Specimen	13.10.2023	http://creativecommons.org/licenses/by/4.0/legalcode	EUROPE Tirol Kaisergebirge, Gaisbachtal [Lat: 47.55266474 x Long: 12.18523264]		1406480	Kofler A.	01.01.1951	PRESERVED_SPECIMEN	
Laciniaria plicata plicata (Draparnaud, 1801)	8502DE13-BEC6-4FD5-A32B-BFC4643E97A5	TLMF Tiroler Landesmuseen	Preserved Specimen	13.10.2023	http://creativecommons.org/licenses/by/4.0/legalcode	EUROPE Vorarlberg Tisis, Steinbruch [Lat: 47.22576892 x Long: 9.58150774]		1406394	Nisters H.	01.01.1966	PRESERVED_SPECIMEN	
Laciniaria plicata plicata (Draparnaud, 1801)	B703C48E-B930-41E8-AF6E-145BABA649E7	TLMF Tiroler Landesmuseen	Preserved Specimen	13.10.2023	http://creativecommons.org/licenses/by/4.0/legalcode	EUROPE Vorarlberg Klaus-Tschütsch [Lat: 47.30926704 x Long: 9.64714676]		1406540	Nisters H.	01.01.1973	PRESERVED_SPECIMEN	
Laciniaria plicata plicata (Draparnaud, 1801)	98A4F512-A2E0-450C-AA9E-8C7919F5CBC4	TLMF Tiroler Landesmuseen	Preserved Specimen	13.10.2023	http://creativecommons.org/licenses/by/4.0/legalcode	EUROPE Tirol Schwaz S, Gymnasium [Lat: 47.33504916 x Long: 11.70400947]		1406491	Kofler A.	01.01.1951	PRESERVED_SPECIMEN	
Clausilia corynodes brandti W. Klemm, 1969	CCA8264F-E52C-49EF-A06D-8D052589FF23	TLMF Tiroler Landesmuseen	Preserved Specimen	13.10.2023	http://creativecommons.org/licenses/by/4.0/legalcode	EUROPE Oberösterreich Klaus an der Pyhrnbahn, Taverne zur Maut [Lat: 47.83088649 x Long: 14.15690839]		1406464	Fauer W.	01.01.1944	PRESERVED_SPECIMEN	
Clausilia cruciata cruciata (S. Studer, 1820)	47D7E59C-378F-46C5-90E0-FDE58252C3B1	TLMF Tiroler Landesmuseen	Preserved Specimen	13.10.2023	http://creativecommons.org/licenses/by/4.0/legalcode	EUROPE Tirol Kreithof bei Tristach [Lat: 46.79802501 x Long: 12.81834662]		1406548	Kofler A.	01.01.1951	PRESERVED_SPECIMEN	
Clausilia rugosa parvula (A. Férussac, 1807)	3CED0543-198F-46D8-83DB-F2EA2146AA0A	TLMF Tiroler Landesmuseen	Preserved Specimen	13.10.2023	http://creativecommons.org/licenses/by/4.0/legalcode	EUROPE Tirol Achensee E, Achenseehof S [Lat: 47.48362685 x Long: 11.71405971]		1406537	Nisters H.	01.01.1966	PRESERVED_SPECIMEN	
Clausilia rugosa parvula (A. Férussac, 1807)	AD99B35F-52EF-47D3-BF90-AB95ED84B5BE	TLMF Tiroler Landesmuseen	Preserved Specimen	13.10.2023	http://creativecommons.org/licenses/by/4.0/legalcode	EUROPE Tirol Zirl N, Weg Zur Schönen Aussicht [Lat: 47.27730375 x Long: 11.24474287]		1406539	Nisters H.	01.01.1966	PRESERVED_SPECIMEN	
Clausilia rugosa parvula (A. Férussac, 1807)	8B3AF3AB-9A75-4B39-A1C7-3E467F9E15FC	TLMF Tiroler Landesmuseen	Preserved Specimen	13.10.2023	http://creativecommons.org/licenses/by/4.0/legalcode	EUROPE Tirol Hochfinstermünz [Lat: 46.93014715 x Long: 10.52865475]		1406473	Nisters H.	01.01.1966	PRESERVED_SPECIMEN	
Clausilia rugosa parvula (A. Férussac, 1807)	364F310E-F38A-4EDC-8143-2E5FB45ADD16	TLMF Tiroler Landesmuseen	Preserved Specimen	13.10.2023	http://creativecommons.org/licenses/by/4.0/legalcode	EUROPE Steiermark Österreich [Lat: 47.6090311 x Long: 13.78441393]		1407485	undefined	01.01.1900	PRESERVED_SPECIMEN	
Clausilia rugosa parvula (A. Férussac, 1807)	F296889C-0A60-4D1C-B98E-FFB3BD3306BB	TLMF Tiroler Landesmuseen	Preserved Specimen	13.10.2023	http://creativecommons.org/licenses/by/4.0/legalcode	EUROPE Tirol Nörsach [Lat: 46.77220968 x Long: 12.92019546]		1407481	undefined	01.01.1900	PRESERVED_SPECIMEN	
Clausilia rugosa parvula (A. Férussac, 1807)	83F56BB1-6B02-46D9-93D4-9EC7E0B87C72	TLMF Tiroler Landesmuseen	Preserved Specimen	13.10.2023	http://creativecommons.org/licenses/by/4.0/legalcode	EUROPE Tirol Scharnitz, Porta Claudia [Lat: 47.38859137 x Long: 11.26385361]		1406577	Nisters H.	01.01.1966	PRESERVED_SPECIMEN	
Clausilia dubia dubia Draparnaud, 1805	9C9A75F2-DC12-4560-8E6B-33E6AAD31BF8	TLMF Tiroler Landesmuseen	Preserved Specimen	13.10.2023	http://creativecommons.org/licenses/by/4.0/legalcode	EUROPE Tirol Kufstein [Lat: 47.58176556 x Long: 12.16915816]		1407486	undefined	01.01.1951	PRESERVED_SPECIMEN	
Clausilia dubia dubia Draparnaud, 1805	6955AA23-ABB6-4617-B235-0B70E7E859A2	TLMF Tiroler Landesmuseen	Preserved Specimen	13.10.2023	http://creativecommons.org/licenses/by/4.0/legalcode	EUROPE Vorarlberg Koblach-Meiningen, Rhein-Vorland [Lat: 47.3305591 x Long: 9.60303515]		1406506	Nisters H.	01.01.1982	PRESERVED_SPECIMEN	
Clausilia dubia dubia Draparnaud, 1805	A94A827A-1FF9-4927-B090-F90490A15E0F	TLMF Tiroler Landesmuseen	Preserved Specimen	13.10.2023	http://creativecommons.org/licenses/by/4.0/legalcode	EUROPE Vorarlberg Rankweil, Weitried, Frutz-Au [Lat: 47.28463682 x Long: 9.64503318]		1406507	Nisters H.	01.01.1982	PRESERVED_SPECIMEN	
Clausilia dubia dubia Draparnaud, 1805	6A8BFDC1-5671-40BB-AFE9-7635E70DA0F8	TLMF Tiroler Landesmuseen	Preserved Specimen	13.10.2023	http://creativecommons.org/licenses/by/4.0/legalcode	EUROPE Vorarlberg Fraxern, Staffel-Alpe [Lat: 47.31523186 x Long: 9.67324466]		1406519	Nisters H.	01.01.1982	PRESERVED_SPECIMEN	
Macrogastra asphaltina (Rossmässler, 1836)	FA2A89BE-5BC5-4B8C-B72A-52B48E9876AF	TLMF Tiroler Landesmuseen	Preserved Specimen	13.10.2023	http://creativecommons.org/licenses/by/4.0/legalcode	EUROPE Tirol Innsbruck, Schlosspark Ambras [Lat: 47.25629606 x Long: 11.43372595]		1406527	Nisters H.	01.01.1983	PRESERVED_SPECIMEN	
Macrogastra attenuata lineolata (Held, 1836)	56AC8F2A-C0DD-40F3-AAA2-7EBFA9E116D6	TLMF Tiroler Landesmuseen	Preserved Specimen	13.10.2023	http://creativecommons.org/licenses/by/4.0/legalcode	EUROPE Tirol Schwaz S, Gymnasium [Lat: 47.33504916 x Long: 11.70400947]		1406553	Kofler A.	01.01.1951	PRESERVED_SPECIMEN	
Macrogastra badia crispulata (Westerlund, 1884)	0D2A7C15-41EB-4555-A56D-55D59BFA7CFF	TLMF Tiroler Landesmuseen	Preserved Specimen	13.10.2023	http://creativecommons.org/licenses/by/4.0/legalcode	EUROPE Vorarlberg Bürs, Schass, Pionierwald [Lat: 47.14221085 x Long: 9.8024048]		1406475	Nisters H.	01.01.1973	PRESERVED_SPECIMEN	
Macrogastra plicatula plicatula (Draparnaud, 1801)	5CE3AE96-C82D-4633-8104-2631BD774391	TLMF Tiroler Landesmuseen	Preserved Specimen	13.10.2023	http://creativecommons.org/licenses/by/4.0/legalcode	EUROPE Tirol Lienz W, Schloss Bruck [Lat: 46.8317705 x Long: 12.7489686]		1406476	Kofler A.	01.01.1951	PRESERVED_SPECIMEN	
Macrogastra plicatula plicatula (Draparnaud, 1801)	F2E8251A-04CE-45CF-98E4-203F691FA613	TLMF Tiroler Landesmuseen	Preserved Specimen	13.10.2023	http://creativecommons.org/licenses/by/4.0/legalcode	EUROPE Tirol Lienz W, Schloss Bruck, Schlossberg [Lat: 46.8317705 x Long: 12.7489686]		1406478	Kofler A.	01.01.1951	PRESERVED_SPECIMEN	
Macrogastra plicatula plicatula (Draparnaud, 1801)	850F7334-5BCB-46C0-AC75-76F669C5A6B4	TLMF Tiroler Landesmuseen	Preserved Specimen	13.10.2023	http://creativecommons.org/licenses/by/4.0/legalcode	EUROPE Tirol Lienz, Isel [Lat: 46.83017034 x Long: 12.7742511]		1406481	Kofler A.	01.01.1951	PRESERVED_SPECIMEN	
Macrogastra plicatula plicatula (Draparnaud, 1801)	A36AEEB1-9C4C-4B45-9E53-7DFB38E31173	TLMF Tiroler Landesmuseen	Preserved Specimen	13.10.2023	http://creativecommons.org/licenses/by/4.0/legalcode	EUROPE Tirol Lienz, linker Iselkai [Lat: 46.83163838 x Long: 12.76533544]		1406483	Kofler A.	01.01.1951	PRESERVED_SPECIMEN	
Macrogastra plicatula plicatula (Draparnaud, 1801)	6E5D8A30-177F-4F2B-B409-C1249F22E457	TLMF Tiroler Landesmuseen	Preserved Specimen	13.10.2023	http://creativecommons.org/licenses/by/4.0/legalcode	EUROPE Tirol Lienzer Dolomiten, Amlach - Kerschbaumeralm über Goggsteig und Klammbrückl [Lat: 46.75944069 x Long: 12.7665934]		1406487	Kofler A.	01.01.1951	PRESERVED_SPECIMEN	
Macrogastra plicatula plicatula (Draparnaud, 1801)	D07D4375-B037-4171-AC5C-7F61CCA986B4	TLMF Tiroler Landesmuseen	Preserved Specimen	13.10.2023	http://creativecommons.org/licenses/by/4.0/legalcode	EUROPE Tirol Virgental, Mitteldorf, li. Bach Ufer [Lat: 46.99891812 x Long: 12.48288006]		1407459	undefined	01.01.1951	PRESERVED_SPECIMEN	
Macrogastra plicatula plicatula (Draparnaud, 1801)	8F0B2085-A04F-432B-B066-FCB0BB33E0A4	TLMF Tiroler Landesmuseen	Preserved Specimen	13.10.2023	http://creativecommons.org/licenses/by/4.0/legalcode	EUROPE Tirol Mittewald [Lat: 46.77178348 x Long: 12.60273993]		1406556	Kofler A.	01.01.1951	PRESERVED_SPECIMEN	
Macrogastra plicatula plicatula (Draparnaud, 1801)	31CF5027-F4C4-4226-B26A-FFCC0EC03D7D	TLMF Tiroler Landesmuseen	Preserved Specimen	13.10.2023	http://creativecommons.org/licenses/by/4.0/legalcode	EUROPE Tirol Mittewald [Lat: 46.77178348 x Long: 12.60273993]		1406557	Kofler A.	01.01.1951	PRESERVED_SPECIMEN	
