SCIENTIFIC NAME	PHISICAL SPECIMEN ID	ORGANIZATION	SPECIMEN TYPE	MODIFIED	LICENSE	LOCATION QUALITATIVE [QUANTITATIVE]	GEOLOGICAL AGE	COLLECTING NUMBER	COLLECTING AGENT	DATE COLLECTED	TYPE STATUS (Optional)	MEDIA
Stagnicola corvus (Gmelin, 1791)	03787F9B-29CF-424E-A8D9-37147ED876FC	TLMF Tiroler Landesmuseen	Preserved Specimen	10/13/2023	http://creativecommons.org/licenses/by/4.0/legalcode	EUROPE Niederösterreich Neusiedler See [Lat: 16,82661831 x Long: 47.8604587]		1409249	A.B.	12/31/1899	PRESERVED_SPECIMEN	
Stagnicola corvus (C. Pfeiffer, 1821)	A693E7A2-F496-4B2B-BED7-7CF0157AC930	TLMF Tiroler Landesmuseen	Preserved Specimen	10/13/2023	http://creativecommons.org/licenses/by/4.0/legalcode	EUROPE Nordtirol Orth an der Donau [Lat: 16,70217991 x Long: 48.14749473]		1409276	Frank Kr.	12/31/1899	PRESERVED_SPECIMEN	
Stagnicola fuscus (C. Pfeiffer, 1821)	DCA4944A-9F94-44E1-A0AD-9708E8B46DC9	TLMF Tiroler Landesmuseen	Preserved Specimen	10/13/2023	http://creativecommons.org/licenses/by/4.0/legalcode	EUROPE Salzburg Sablatnig-Moor [Lat: 14,60992813 x Long: 46.5764448]		1408938	undefined	12/31/1899	PRESERVED_SPECIMEN	
Stagnicola palustris (O.F. Müller, 1774)	3530F70B-FB54-4222-9F60-91CEAFE9C2B2	TLMF Tiroler Landesmuseen	Preserved Specimen	10/13/2023	http://creativecommons.org/licenses/by/4.0/legalcode	EUROPE Burgenland Völs, Froschlacke [Lat: 11,32894814 x Long: 47.25261494]		1408701	undefined	12/31/1899	PRESERVED_SPECIMEN	
Stagnicola palustris (O.F. Müller, 1774)	C122753A-A51B-4CF9-8A85-AE11E8764440	TLMF Tiroler Landesmuseen	Preserved Specimen	10/13/2023	http://creativecommons.org/licenses/by/4.0/legalcode	EUROPE Nordtirol Stans [Lat: 11,71789259 x Long: 47.36950991]		1408642	undefined	12/31/1899	PRESERVED_SPECIMEN	
Galba truncatula (O.F. Müller, 1774)	BB29FD5C-5080-4645-8DD2-A423070D618E	TLMF Tiroler Landesmuseen	Preserved Specimen	10/13/2023	http://creativecommons.org/licenses/by/4.0/legalcode	EUROPE Osttirol Lesendorf b. Oberlienz [Lat: 12,71926045 x Long: 46.84990838]		1408653	undefined	12/31/1899	PRESERVED_SPECIMEN	
Galba truncatula (O.F. Müller, 1774)	AD342D27-D914-4F4E-A92D-2267DF7EE5CD	TLMF Tiroler Landesmuseen	Preserved Specimen	10/13/2023	http://creativecommons.org/licenses/by/4.0/legalcode	EUROPE Osttirol Kienburg [Lat: 12,5872314 x Long: 46.92709187]		1408624	Kofler A.	12/31/1899	PRESERVED_SPECIMEN	
Galba truncatula (O.F. Müller, 1774)	B65F2F31-B1B5-4169-BE9C-9A50DDC47F57	TLMF Tiroler Landesmuseen	Preserved Specimen	10/13/2023	http://creativecommons.org/licenses/by/4.0/legalcode	EUROPE Osttirol Kienburg [Lat: 12,5872314 x Long: 46.92709187]		1408625	undefined	12/31/1899	PRESERVED_SPECIMEN	
Galba truncatula (O.F. Müller, 1774)	BC89A3FA-35C7-43FA-A62F-73C94FFE18F7	TLMF Tiroler Landesmuseen	Preserved Specimen	10/13/2023	http://creativecommons.org/licenses/by/4.0/legalcode	EUROPE Steiermark Grazer Bergland, Teich b. Siebenbrunn [Lat: 15,9475639 x Long: 47.2440448]		1408552	Kofler A.	12/31/1899	PRESERVED_SPECIMEN	
Galba truncatula (O.F. Müller, 1774)	9FC3635F-0FF4-4C95-8254-24F600A59B42	TLMF Tiroler Landesmuseen	Preserved Specimen	10/13/2023	http://creativecommons.org/licenses/by/4.0/legalcode	EUROPE Nordtirol Natterer See b. Innsbruck [Lat: 11,34197026 x Long: 47.23743629]		1408690	Mahler F.	12/31/1899	PRESERVED_SPECIMEN	
Galba truncatula turrita (O.F. Müller, 1774)	B3E3A575-8C86-4D09-AECA-33574739EEB6	TLMF Tiroler Landesmuseen	Preserved Specimen	10/13/2023	http://creativecommons.org/licenses/by/4.0/legalcode	EUROPE Osttirol Sillian [Lat: 12,41763532 x Long: 46.74842937]		1408816	Wiedemayr L.	01.01.1850	PRESERVED_SPECIMEN	
Galba truncatula (O.F. Müller, 1774)	7850CF73-8CFE-4EBB-B24E-0360074FBECC	TLMF Tiroler Landesmuseen	Preserved Specimen	10/13/2023	http://creativecommons.org/licenses/by/4.0/legalcode	EUROPE Osttirol Panzendorf, Sillian, Eisenwasser [Lat: 12,44830906 x Long: 46.74834483]		1408765	undefined	12/31/1899	PRESERVED_SPECIMEN	
Galba truncatula (O.F. Müller, 1774)	665C7E1D-EEB1-4DD2-85D6-0435054664B9	TLMF Tiroler Landesmuseen	Preserved Specimen	10/13/2023	http://creativecommons.org/licenses/by/4.0/legalcode	EUROPE Osttirol Terfens [Lat: 11,64230257 x Long: 47.32221058]		1408880	undefined	12/31/1899	PRESERVED_SPECIMEN	
Galba truncatula (O.F. Müller, 1774)	7E998B79-84BB-498C-B76A-8E7A1E6D99A3	TLMF Tiroler Landesmuseen	Preserved Specimen	10/13/2023	http://creativecommons.org/licenses/by/4.0/legalcode	EUROPE Nordtirol Biberwier, Quellbereich hinter Feuerwehrhaus [Lat: 10,89202434 x Long: 47.38291451]		1407887	Nisters H.	1/1/1963	PRESERVED_SPECIMEN	
Galba truncatula (O.F. Müller, 1774)	36B3B72E-E255-4615-B1AD-8698CE888A70	TLMF Tiroler Landesmuseen	Preserved Specimen	10/13/2023	http://creativecommons.org/licenses/by/4.0/legalcode	EUROPE Nordtirol Biberwier, Quellbereich hinter Feuerwehrhaus [Lat: 10,89202434 x Long: 47.38291451]		1407910	Nisters H.	1/1/1963	PRESERVED_SPECIMEN	
Galba truncatula (O.F. Müller, 1774)	85BD4663-5ECE-4FB6-9DBB-05B2553FE864	TLMF Tiroler Landesmuseen	Preserved Specimen	10/13/2023	http://creativecommons.org/licenses/by/4.0/legalcode	EUROPE Vorarlberg Bregenz W, Fußach, Rheinspitz [Lat: 9,56785798 x Long: 47.50138771]		1409210	Nisters H.	1/1/1973	PRESERVED_SPECIMEN	
Galba truncatula (O.F. Müller, 1774)	88A70A78-C0C0-4EFD-8B4F-BD530CF2BBB7	TLMF Tiroler Landesmuseen	Preserved Specimen	10/13/2023	http://creativecommons.org/licenses/by/4.0/legalcode	EUROPE Nordtirol Sillian [Lat: 12,41763532 x Long: 46.74842937]		1409092	Wiedemayr L.	01.01.1880	PRESERVED_SPECIMEN	
Aplexa hypnorum (Linnaeus, 1758)	17481780-41AE-413A-990C-7B50F2D506B0	TLMF Tiroler Landesmuseen	Preserved Specimen	10/13/2023	http://creativecommons.org/licenses/by/4.0/legalcode	EUROPE Nordtirol Inzing, Gaisau [Lat: 11,18369311 x Long: 47.28022618]		1407836	Nisters H.	1/1/1963	PRESERVED_SPECIMEN	
Aplexa hypnorum (Linnaeus, 1758)	4F8F9504-49F8-4215-BF82-53F78753BE59	TLMF Tiroler Landesmuseen	Preserved Specimen	10/13/2023	http://creativecommons.org/licenses/by/4.0/legalcode	EUROPE Nordtirol Thaur, Fischzucht [Lat: 11,48459673 x Long: 47.29830309]		1408074	Nisters H.	1/1/1963	PRESERVED_SPECIMEN	
Aplexa hypnorum (Linnaeus, 1758)	D9D7A6DE-71B2-4F10-9E1C-E589CA5AECAA	TLMF Tiroler Landesmuseen	Preserved Specimen	10/13/2023	http://creativecommons.org/licenses/by/4.0/legalcode	EUROPE Osttirol St. Johann, Iseltal [Lat: 12,6288271 x Long: 46.90384183]		1408815	Kofler A.	12/31/1899	PRESERVED_SPECIMEN	
Aplexa hypnorum (Linnaeus, 1758)	A702297A-BDDD-42DA-B037-906965564210	TLMF Tiroler Landesmuseen	Preserved Specimen	10/13/2023	http://creativecommons.org/licenses/by/4.0/legalcode	EUROPE Osttirol Nörsach [Lat: 12,92019546 x Long: 46.77220968]		1408720	undefined	12/31/1899	PRESERVED_SPECIMEN	
Physella (Costatella) acuta (Draparnaud, 1805)	E64D9889-0C5B-43AD-8F3A-329579EB0195	TLMF Tiroler Landesmuseen	Preserved Specimen	10/13/2023	http://creativecommons.org/licenses/by/4.0/legalcode	EUROPE Nordtirol Thaur, Fischzucht [Lat: 11,48459673 x Long: 47.29830309]		1408072	Nisters H.	1/1/1963	PRESERVED_SPECIMEN	
Ancylus fluviatilis O.F. Müller, 1774	B58D951D-FEC1-46AA-B37A-9F3097B4B57D	TLMF Tiroler Landesmuseen	Preserved Specimen	10/13/2023	http://creativecommons.org/licenses/by/4.0/legalcode	EUROPE Osttirol Drau-Ufer [Lat: 12,76974231 x Long: 46.82667259]		1408517	Kofler A.	12/31/1899	PRESERVED_SPECIMEN	
Ancylus fluviatilis O.F. Müller, 1774	EC2DA1AF-E43B-4E61-9718-003F219DD9DC	TLMF Tiroler Landesmuseen	Preserved Specimen	10/13/2023	http://creativecommons.org/licenses/by/4.0/legalcode	EUROPE Nordtirol Innsbruck-Hötting, Höttinger Au [Lat: 11,36818618 x Long: 47.26155695]		1409095	Wiedemayr L.	01.01.1850	PRESERVED_SPECIMEN	
Ancylus fluviatilis O.F. Müller, 1774	1B6A5A38-7031-4642-861B-5548B86E2EDE	TLMF Tiroler Landesmuseen	Preserved Specimen	10/13/2023	http://creativecommons.org/licenses/by/4.0/legalcode	EUROPE Nordtirol Hall in Tirol [Lat: 11,50672764 x Long: 47.28157634]		1409067	Wiedemayr L.	01.01.1880	PRESERVED_SPECIMEN	
Ancylus fluviatilis O.F. Müller, 1774	0D23622F-0D5E-484D-BC6C-0B444849FA0E	TLMF Tiroler Landesmuseen	Preserved Specimen	10/13/2023	http://creativecommons.org/licenses/by/4.0/legalcode	EUROPE Nordtirol Egerbach (Gem. Söll) [Lat: 12,18309492 x Long: 47.54043322]		1409300	Pater Julius	01.01.1871	PRESERVED_SPECIMEN	
Segmentina nitida (O.F. Müller, 1774)	6758F430-C511-45BA-AF69-469C98D38B40	TLMF Tiroler Landesmuseen	Preserved Specimen	10/13/2023	http://creativecommons.org/licenses/by/4.0/legalcode	EUROPE Nordtirol Schwaz [Lat: 11,70977622 x Long: 47.34677604]		1408795	Mahler F.	12/31/1899	PRESERVED_SPECIMEN	
Hippeutis complanatus (Linnaeus, 1758)	2A9F360C-0E32-423F-9237-F4159AF4F34B	TLMF Tiroler Landesmuseen	Preserved Specimen	10/13/2023	http://creativecommons.org/licenses/by/4.0/legalcode	EUROPE Nordtirol Pill, rechte Innau, "Lache" [Lat: 11,68157548 x Long: 47.32034507]		1408771	undefined	12/31/1899	PRESERVED_SPECIMEN	
Gyraulus (Gyraulus) acronicus (A. Ferussac, 1807)	6B05BA23-DE8E-4D41-8223-111789B4D815	TLMF Tiroler Landesmuseen	Preserved Specimen	10/13/2023	http://creativecommons.org/licenses/by/4.0/legalcode	EUROPE Osttirol Sablatnig-Moor [Lat: 14,60992813 x Long: 46.5764448]		1408721	undefined	1/1/1951	PRESERVED_SPECIMEN	
Gyraulus (Gyraulus) acronicus (A. Ferussac, 1807)	EB191A9C-F0F8-473E-AF70-E00273FA3A69	TLMF Tiroler Landesmuseen	Preserved Specimen	10/13/2023	http://creativecommons.org/licenses/by/4.0/legalcode	EUROPE Osttirol Tassenbach, E Sillian [Lat: 12,46379614 x Long: 46.74883738]		1408745	undefined	1/1/1951	PRESERVED_SPECIMEN	
Gyraulus (Gyraulus) acronicus (A. Ferussac, 1807)	BB1FF3EF-18B3-4947-862F-910E11CDF397	TLMF Tiroler Landesmuseen	Preserved Specimen	10/13/2023	http://creativecommons.org/licenses/by/4.0/legalcode	EUROPE Nordtirol Terfens [Lat: 11,64230257 x Long: 47.32221058]		1409114	Mahler F.	1/1/1951	PRESERVED_SPECIMEN	
Gyraulus (Gyraulus) albus (O.F. Müller, 1774)	15D611A3-60DA-4D11-B0F7-C8CD25B07A6C	TLMF Tiroler Landesmuseen	Preserved Specimen	10/13/2023	http://creativecommons.org/licenses/by/4.0/legalcode	EUROPE Nordtirol Bergheim, bei Fischachbrücke [Lat: 13,02244395 x Long: 47.84105541]		1408850	undefined	1/1/1954	PRESERVED_SPECIMEN	
Gyraulus (Gyraulus) chinensis (Dunker, 1848)	267989A4-E0D6-4AF0-81D7-E23D03EB5C2A	TLMF Tiroler Landesmuseen	Preserved Specimen	10/13/2023	http://creativecommons.org/licenses/by/4.0/legalcode	EUROPE Niederösterreich Innsbruck-Amras, Ambraser Au [Lat: 11,43671393 x Long: 47.2609963]		1408996	Wiedemayr L.	01.01.1880	PRESERVED_SPECIMEN	
Gyraulus (Armiger) crista (Linnaeus, 1758)	C4D81D67-4789-4E00-B777-353B76A90C55	TLMF Tiroler Landesmuseen	Preserved Specimen	10/13/2023	http://creativecommons.org/licenses/by/4.0/legalcode	EUROPE Salzburg Itzling, Alterbach, Brücke [Lat: 13,04720342 x Long: 47.82427057]		1408934	undefined	1/1/1954	PRESERVED_SPECIMEN	
Gyraulus (Armiger) crista (Linnaeus, 1758)	57B5ED85-1E28-42D2-8BF5-0CB808195DFF	TLMF Tiroler Landesmuseen	Preserved Specimen	10/13/2023	http://creativecommons.org/licenses/by/4.0/legalcode	EUROPE Oberösterreich Nebenarm der Traun, Pichling [Lat: 14,38155413 x Long: 48.23785126]		1408691	undefined	12/31/1899	PRESERVED_SPECIMEN	
Bathyomphalus contortus (Linnaeus, 1758)	A84D4747-9049-4755-85D7-8168EE40FC3C	TLMF Tiroler Landesmuseen	Preserved Specimen	10/13/2023	http://creativecommons.org/licenses/by/4.0/legalcode	EUROPE Salzburg Salzach, Autobahnbrücke [Lat: 13,03038329 x Long: 47.82806663]		1408782	undefined	12/31/1899	PRESERVED_SPECIMEN	
Bathyomphalus contortus (Linnaeus, 1758)	2F9BB360-98F2-4210-BCD7-3847458A1A83	TLMF Tiroler Landesmuseen	Preserved Specimen	10/13/2023	http://creativecommons.org/licenses/by/4.0/legalcode	EUROPE Vorarlberg Rankweil, Brederis, Jogganen [Lat: 9,6085149 x Long: 47.27701622]		1408459	Nisters H.	12/31/1899	PRESERVED_SPECIMEN	
Bathyomphalus contortus (Linnaeus, 1758)	6E37A888-92D8-45BF-888F-1FEF254F5510	TLMF Tiroler Landesmuseen	Preserved Specimen	10/13/2023	http://creativecommons.org/licenses/by/4.0/legalcode	EUROPE Kärnten Kappellerteich b. St. Peter in Holz [Lat: 13,45321208 x Long: 46.82007285]		1408614	undefined	12/31/1899	PRESERVED_SPECIMEN	
Bathyomphalus contortus (Linnaeus, 1758)	6E9D0182-0C92-4257-ABA6-50C6E0A30D05	TLMF Tiroler Landesmuseen	Preserved Specimen	10/13/2023	http://creativecommons.org/licenses/by/4.0/legalcode	EUROPE Nordtirol Innsbruck-Amras [Lat: 11,42903209 x Long: 47.25948907]		1409094	Wiedemayr L.	01.01.1850	PRESERVED_SPECIMEN	
Anisus (Anisus) spirorbis (Linnaeus, 1758)	CE91894D-7E0C-48AA-BAF2-6754AA1B5CB0	TLMF Tiroler Landesmuseen	Preserved Specimen	10/13/2023	http://creativecommons.org/licenses/by/4.0/legalcode	EUROPE Steiermark Innsbruck-Amras [Lat: 11,42903209 x Long: 47.25948907]		1409030	Wiedemayr L.	01.01.1850	PRESERVED_SPECIMEN	
Anisus (Anisus) spirorbis (Linnaeus, 1758)	935223A3-53F5-43F8-BFEA-116C50F6E864	TLMF Tiroler Landesmuseen	Preserved Specimen	10/13/2023	http://creativecommons.org/licenses/by/4.0/legalcode	EUROPE Oberösterreich Hall in Tirol SE, Haller Au [Lat: 11,52492106 x Long: 47.27856663]		1409011	Wiedemayr L.	01.01.1850	PRESERVED_SPECIMEN	
Anisus (Disculifer) vortex (Linnaeus, 1758)	EF091CC9-9CFD-4D91-968D-CF1A511F093B	TLMF Tiroler Landesmuseen	Preserved Specimen	10/13/2023	http://creativecommons.org/licenses/by/4.0/legalcode	EUROPE Nordtirol Hall in Tirol [Lat: 11,50672764 x Long: 47.28157634]		1408558	Biasioli C.	12/31/1899	PRESERVED_SPECIMEN	
Planorbis (Planorbis) carinatus O.F. Müller, 1774	9D7F48EC-F9A9-4767-9834-6585044742DF	TLMF Tiroler Landesmuseen	Preserved Specimen	10/13/2023	http://creativecommons.org/licenses/by/4.0/legalcode	EUROPE Niederösterreich Schwemm [Lat: 12,29827166 x Long: 47.65865282]		1408551	undefined	1/1/1951	PRESERVED_SPECIMEN	
Planorbis (Planorbis) carinatus O.F. Müller, 1774	AA6762D5-247A-4389-8D76-78CB8C8A41D9	TLMF Tiroler Landesmuseen	Preserved Specimen	10/13/2023	http://creativecommons.org/licenses/by/4.0/legalcode	EUROPE Nordtirol Stans [Lat: 11,71789259 x Long: 47.36950991]		1408574	undefined	1/1/1951	PRESERVED_SPECIMEN	
Planorbis (Planorbis) carinatus O.F. Müller, 1774	713F510C-43E9-423C-8C56-6CED6A336516	TLMF Tiroler Landesmuseen	Preserved Specimen	10/13/2023	http://creativecommons.org/licenses/by/4.0/legalcode	EUROPE Oberösterreich Inzing, Gaisau [Lat: 11,18369311 x Long: 47.28022618]		1408731	Nisters H.	1/1/1963	PRESERVED_SPECIMEN	
Planorbis (Planorbis) carinatus O.F. Müller, 1774	E50C6258-8A00-48A4-9FDB-309749450C04	TLMF Tiroler Landesmuseen	Preserved Specimen	10/13/2023	http://creativecommons.org/licenses/by/4.0/legalcode	EUROPE Nordtirol Maistaller Weiher (Lacke) [Lat: 12,15074748 x Long: 47.58398728]		1408243	Geggerle J.	12/31/1899	PRESERVED_SPECIMEN	
Planorbis (Planorbis) carinatus O.F. Müller, 1774	428929F5-5133-4F0B-BAF4-CED5F4993BAF	TLMF Tiroler Landesmuseen	Preserved Specimen	10/13/2023	http://creativecommons.org/licenses/by/4.0/legalcode	EUROPE Osttirol Osttirol [Lat: 12,76898593 x Long: 46.82923812]		1409063	undefined	12/31/1899	PRESERVED_SPECIMEN	
Planorbis (Planorbis) carinatus O.F. Müller, 1774	794D41B9-2E92-4322-A9C5-9CB4760AF255	TLMF Tiroler Landesmuseen	Preserved Specimen	10/13/2023	http://creativecommons.org/licenses/by/4.0/legalcode	EUROPE Niederösterreich Lauterach, Lauteracher Ried [Lat: 9,69953299 x Long: 47.46262505]		1409250	Nisters H.	1/1/1973	PRESERVED_SPECIMEN	
Planorbis (Planorbis) planorbis (Linnaeus, 1758)	71F5BA28-3117-42E0-8C3D-59A7E3E6E2FC	TLMF Tiroler Landesmuseen	Preserved Specimen	10/13/2023	http://creativecommons.org/licenses/by/4.0/legalcode	EUROPE Niederösterreich Bodensee [Lat: 9,64206934 x Long: 47.50462027]		1409247	undefined	12/31/1899	PRESERVED_SPECIMEN	
Planorbis (Planorbis) planorbis (Linnaeus, 1758)	2149735B-54D2-424A-8D1E-79C8C85F00C9	TLMF Tiroler Landesmuseen	Preserved Specimen	10/13/2023	http://creativecommons.org/licenses/by/4.0/legalcode	EUROPE Burgenland Sablatnig-Moor [Lat: 14,60992813 x Long: 46.5764448]		1408694	undefined	12/31/1899	PRESERVED_SPECIMEN	
Planorbis (Planorbis) planorbis (Linnaeus, 1758)	2909E514-9C89-47D7-8428-74E2C14256F3	TLMF Tiroler Landesmuseen	Preserved Specimen	10/13/2023	http://creativecommons.org/licenses/by/4.0/legalcode	EUROPE Nordtirol Stans [Lat: 11,71789259 x Long: 47.36950991]		1408767	undefined	12/31/1899	PRESERVED_SPECIMEN	
Planorbarius corneus corneus (Linnaeus, 1758)	8EEC2C17-343A-4525-A3BF-0FA43E6BD6F2	TLMF Tiroler Landesmuseen	Preserved Specimen	10/13/2023	http://creativecommons.org/licenses/by/4.0/legalcode	EUROPE Niederösterreich Laxenburg [Lat: 16,35754824 x Long: 48.0685588]		1408647	H.-M.H.	12/31/1899	PRESERVED_SPECIMEN	
Planorbarius corneus corneus (Linnaeus, 1758)	5542612D-0A11-4CFE-B4DB-6F00449B914A	TLMF Tiroler Landesmuseen	Preserved Specimen	10/13/2023	http://creativecommons.org/licenses/by/4.0/legalcode	EUROPE Vorarlberg Bodensee [Lat: 9,64206934 x Long: 47.50462027]		1408470	undefined	12/31/1899	PRESERVED_SPECIMEN	
Planorbarius corneus corneus (Linnaeus, 1758)	B9828E0E-E67A-4A69-8FFA-169EAE19A1A5	TLMF Tiroler Landesmuseen	Preserved Specimen	10/13/2023	http://creativecommons.org/licenses/by/4.0/legalcode	EUROPE Vorarlberg Bodensee [Lat: 9,64206934 x Long: 47.50462027]		1408471	undefined	12/31/1899	PRESERVED_SPECIMEN	
Planorbarius corneus corneus (Linnaeus, 1758)	674DF456-D80C-45C2-96B0-BC2878E82714	TLMF Tiroler Landesmuseen	Preserved Specimen	10/13/2023	http://creativecommons.org/licenses/by/4.0/legalcode	EUROPE Nordtirol Innsbruck-Mühlau, Fuchsloch [Lat: 11,41562104 x Long: 47.28573214]		1408073	Nisters H.	1/1/1963	PRESERVED_SPECIMEN	
Planorbarius corneus corneus (Linnaeus, 1758)	31A8CCF3-ECFB-4DFA-8232-88534325552B	TLMF Tiroler Landesmuseen	Preserved Specimen	10/13/2023	http://creativecommons.org/licenses/by/4.0/legalcode	EUROPE Nordtirol Völs, Völser Teich, Uferzone [Lat: 11,31492019 x Long: 47.25260038]		1407846	Nisters H.	1/1/1963	PRESERVED_SPECIMEN	
Planorbarius corneus corneus (Linnaeus, 1758)	BD181CCC-501A-4CB0-B841-DFCDB88DA272	TLMF Tiroler Landesmuseen	Preserved Specimen	10/13/2023	http://creativecommons.org/licenses/by/4.0/legalcode	EUROPE Nordtirol Völs, Völser Teich, Uferzone [Lat: 11,31492019 x Long: 47.25260038]		1407832	Nisters H.	1/1/1963	PRESERVED_SPECIMEN	
Carychium (Carychium) minimum O.F. Müller, 1774	100EECE6-F399-4325-AB38-3D1BCC618B47	TLMF Tiroler Landesmuseen	Preserved Specimen	10/13/2023	http://creativecommons.org/licenses/by/4.0/legalcode	EUROPE Burgenland Neusiedler See, O-Ufer, Auswurf b. Podersdorf [Lat: 16,84695482 x Long: 47.87716707]		1408699	undefined	12/31/1899	PRESERVED_SPECIMEN	
Carychium (Saraphia) tridentatum (Risso, 1826)	3A8F2C69-B93B-4DF6-8979-5B0B484BFC3C	TLMF Tiroler Landesmuseen	Preserved Specimen	10/13/2023	http://creativecommons.org/licenses/by/4.0/legalcode	EUROPE Nordtirol Halltal, Bergkapelle - Bettelwurfbründl [Lat: 11,51142955 x Long: 47.3212542]		1408173	Nisters H.	1/1/1963	PRESERVED_SPECIMEN	
Carychium (Saraphia) tridentatum (Risso, 1826)	04DCAC33-070E-4D0C-B898-8EDB8E03A226	TLMF Tiroler Landesmuseen	Preserved Specimen	10/13/2023	http://creativecommons.org/licenses/by/4.0/legalcode	EUROPE Vorarlberg Übersaxen, Matenna [Lat: 9,68643844 x Long: 47.24907923]		1409208	Nisters H.	1/1/1973	PRESERVED_SPECIMEN	
Carychium (Saraphia) tridentatum (Risso, 1826)	0F360888-A943-456B-8478-300975455AF3	TLMF Tiroler Landesmuseen	Preserved Specimen	10/13/2023	http://creativecommons.org/licenses/by/4.0/legalcode	EUROPE Nordtirol Terfens, Feldbächlein [Lat: 11,64230257 x Long: 47.32221058]		1409107	Kofler A.	1/1/1951	PRESERVED_SPECIMEN	
Carychium (Saraphia) tridentatum (Risso, 1826)	A30D60B3-5295-4D2E-9320-FA6D87FD5467	TLMF Tiroler Landesmuseen	Preserved Specimen	10/13/2023	http://creativecommons.org/licenses/by/4.0/legalcode	EUROPE Vorarlberg Dornbirn, Hatlerdorf, Langen Fängen [Lat: 9,73858863 x Long: 47.40199113]		1409325	Nisters H.	1/1/1982	PRESERVED_SPECIMEN	
Zospeum isselianum (Pollonera, 1886)	BDE0F4BE-4B85-4990-8081-A0361F695D81	TLMF Tiroler Landesmuseen	Preserved Specimen	10/13/2023	http://creativecommons.org/licenses/by/4.0/legalcode	EUROPE Kärnten Seebergsattel, SW Bad Eisenkappel, Steinerlehmhöhle [Lat: 14,53242302 x Long: 46.42103738]		1409039	Stummer A. & B.	1/1/1950	PRESERVED_SPECIMEN	
Oxyloma elegans (Risso, 1826)	EE73F348-56C0-471F-AB4D-3A11EA32CB5C	TLMF Tiroler Landesmuseen	Preserved Specimen	10/13/2023	http://creativecommons.org/licenses/by/4.0/legalcode	EUROPE Niederösterreich Hartenstein am Zwickel [Lat: 15,3964591 x Long: 48.44647559]		1409032	Stummer A. & B.	1/1/1950	PRESERVED_SPECIMEN	
Oxyloma elegans (Risso, 1826)	240CCD15-99CE-40A7-A1B4-050A537122DA	TLMF Tiroler Landesmuseen	Preserved Specimen	10/13/2023	http://creativecommons.org/licenses/by/4.0/legalcode	EUROPE Nordtirol Brennersee [Lat: 11,50417686 x Long: 47.01815523]		1409050	Nisters H.	1/1/1970	PRESERVED_SPECIMEN	
Oxyloma elegans (Risso, 1826)	35FE853F-4878-4BCE-AC6F-ED5CF7F45FDD	TLMF Tiroler Landesmuseen	Preserved Specimen	10/13/2023	http://creativecommons.org/licenses/by/4.0/legalcode	EUROPE Osttirol Sillian [Lat: 12,41763532 x Long: 46.74842937]		1409060	Wiedemayr L.	01.01.1850	PRESERVED_SPECIMEN	
Oxyloma elegans (Risso, 1826)	93BC59F6-0AD9-4CAD-AD99-86DED9C738D7	TLMF Tiroler Landesmuseen	Preserved Specimen	10/13/2023	http://creativecommons.org/licenses/by/4.0/legalcode	EUROPE Niederösterreich Kufstein [Lat: 12,16915816 x Long: 47.58176556]		1409266	Geggerle J.	12/31/1899	PRESERVED_SPECIMEN	
Oxyloma elegans (Risso, 1826)	05E5BF28-25B9-4674-8830-9D07CC685EDF	TLMF Tiroler Landesmuseen	Preserved Specimen	10/13/2023	http://creativecommons.org/licenses/by/4.0/legalcode	EUROPE Nordtirol Kufstein-Umgebung [Lat: 12,16592878 x Long: 47.58288729]		1409281	Geggerle J.	12/31/1899	PRESERVED_SPECIMEN	
Succinella oblonga (Draparnaud, 1801)	964DE638-8B37-47A1-B1D4-D3AAE5919A7D	TLMF Tiroler Landesmuseen	Preserved Specimen	10/13/2023	http://creativecommons.org/licenses/by/4.0/legalcode	EUROPE Nordtirol Kufstein-Umgebung [Lat: 12,16592878 x Long: 47.58288729]		1409280	Geggerle J.	12/31/1899	PRESERVED_SPECIMEN	
Succinella oblonga (Draparnaud, 1801)	F3D8AE9F-A5C9-492F-AEA1-A7240DA5E5F5	TLMF Tiroler Landesmuseen	Preserved Specimen	10/13/2023	http://creativecommons.org/licenses/by/4.0/legalcode	EUROPE Steiermark Sulm bei Leibnitz [Lat: 15,52713364 x Long: 46.78025901]		1408998	Stummer A. & B.	1/1/1950	PRESERVED_SPECIMEN	
Succinella oblonga (Draparnaud, 1801)	4E42D063-B38E-4A7F-9C14-EA8A9F2ECDBC	TLMF Tiroler Landesmuseen	Preserved Specimen	10/13/2023	http://creativecommons.org/licenses/by/4.0/legalcode	EUROPE Nordtirol Arzl, Innsbruck [Lat: 11,43674612 x Long: 47.28019706]		1408351	Nisters H.	1/1/1966	PRESERVED_SPECIMEN	
Succinella oblonga (Draparnaud, 1801)	3D7138F2-CB9D-4228-891F-9B1427A45CA6	TLMF Tiroler Landesmuseen	Preserved Specimen	10/13/2023	http://creativecommons.org/licenses/by/4.0/legalcode	EUROPE Nordtirol Scharnitz, Porta Claudia [Lat: 11,26385361 x Long: 47.38859137]		1408318	Nisters H.	1/1/1966	PRESERVED_SPECIMEN	
